RMS_DE,Variance_DE,Mean_DE,STD_DE,Kurtosis_DE,Skewness_DE,Peak_DE,CrestFactor_DE,SNR_DE,Entropy_DE,Energy_DE,DE_Label
-0.64797,-0.5342,-0.66365,-0.6443,-0.42153,-0.29905,-0.72415,-0.32675,-1.2979,-0.57788,-0.66274,10
-0.63591,-0.53339,-0.65953,-0.63099,-0.43601,-0.24516,-0.26652,-0.55483,0.42474,-0.67038,-0.65583,10
-0.62934,-0.53293,-0.65387,-0.62429,-0.36458,-0.15757,-1.5668,-0.46568,0.35701,-0.64893,-0.65226,10
-0.65423,-0.53455,-0.66816,-0.65087,-0.57944,-0.48652,-1.3656,-0.63674,0.46736,-0.58909,-0.65989,10
-0.62271,-0.53245,-0.64764,-0.6176,-0.39063,-0.22184,-1.4467,-0.091057,0.69992,-0.54387,-0.64588,10
-0.64969,-0.53427,-0.66825,-0.64555,-0.21094,-0.080613,0.29946,0.097531,-0.66366,-0.64312,-0.65674,10
-0.63472,-0.53329,-0.66013,-0.62953,-0.040415,0.096954,-0.83501,0.4422,0.20658,-0.62755,-0.65659,10
-0.6268,-0.53273,-0.6533,-0.62146,-0.29838,-0.071366,-1.1473,-0.28687,0.26941,-0.60594,-0.65137,10
-0.63933,-0.53366,-0.65738,-0.63527,-0.56532,-0.42658,-1.7494,-0.79853,0.42228,-0.57353,-0.65283,10
-0.61581,-0.53186,-0.64579,-0.60997,-0.33276,-0.10214,-1.7287,-0.3101,0.27568,-0.58566,-0.64598,10
-0.65643,-0.53464,-0.67366,-0.6525,-0.18466,-0.073925,-1.4894,0.040875,-0.64707,-0.64469,-0.66268,10
-0.63729,-0.53347,-0.66133,-0.6323,-0.17416,-0.01595,-1.0891,0.09881,0.50997,-0.62634,-0.66037,10
-0.63465,-0.5333,-0.65916,-0.62959,-0.30027,-0.06766,-0.8319,-0.46174,0.28833,-0.6231,-0.65517,10
-0.62314,-0.53242,-0.65347,-0.61725,-0.15281,0.071954,-1.5095,0.037448,0.80599,-0.61848,-0.6575,10
-0.64277,-0.53389,-0.65887,-0.63903,-0.61181,-0.48685,-1.3766,-0.872,0.81887,-0.55337,-0.65074,10
-0.66716,-0.53515,-0.6825,-0.66356,-0.11526,-0.027927,-0.89803,0.31807,0.043148,-0.66227,-0.66951,10
-0.61239,-0.53157,-0.6431,-0.60645,-0.28822,-0.071769,-1.3614,-0.37448,1.0481,-0.59075,-0.64781,10
-0.65672,-0.53464,-0.67557,-0.65253,-0.18468,-0.064471,-1.3567,0.22093,0.19182,-0.71034,-0.66941,10
-0.62133,-0.53227,-0.65273,-0.61529,-0.34247,-0.070926,-0.26416,-0.71009,0.93527,-0.67658,-0.6577,10
-0.62453,-0.53251,-0.65625,-0.61844,0.38787,0.51903,-0.95877,0.71629,1.0585,-0.64763,-0.64506,10
-0.64978,-0.53427,-0.66883,-0.64556,-0.4968,-0.31535,-0.025961,-0.80888,0.81921,-0.68878,-0.66415,10
